9354953900278289421	12262336522284762576	None	Property/Info/CooldownModifierPctGlobal.blueprint
9358640498060432333	16609406190071385205	None	Property/Mixin/BodySliderRegionRefProp.blueprint
9359803089210775488	7881447588039625709	None	Powers/Blueprints/MovementBehaviors/StrafeTarget.blueprint
9360947695423986002	6594860604188360564	Protected	Entity/Items/Armor/Blueprints/Gambit/ArmorGambitBoots.blueprint
9361096299583248341	4051030800401700935	Protected	Powers/Blueprints/Keywords/TimerConditonIsActive.blueprint
9362164213640269137	17786797468731835864	None	Entity/DoorEntityState.blueprint
9367917987893024793	9817557361553319099	Protected	Powers/Blueprints/Keywords/BlackPantherTumbleBuff.blueprint
9368838617685563237	10254637256577071008	Protected	Powers/Blueprints/Keywords/IronFistDragonStance.blueprint
9372290753373999544	10857967738066715479	None	Entity/Keywords/ItemKeywords/Art313.blueprint
9372417897407713878	10019071258990288581	Protected	Powers/Blueprints/Keywords/Finisher.blueprint
9378338060214476789	14295513891003572212	Protected	Entity/Items/Armor/Blueprints/ScarletWitch/ArmorScarletWitchHeadpiece.blueprint
9378535639027291649	14074376189445473847	None	Populations/Blueprints/Base/PopulationObject.blueprint
9381632388212397744	13363916747816577893	Protected	Powers/Blueprints/Keywords/RogueStolenPassive.blueprint
9382079239021861153	11911582627871655374	Protected	Powers/Blueprints/ConditionPowers/InvulnerablePower.blueprint
9383639674284609433	16126400662999664090	None	Regions/DividedStartLocation.blueprint
9385869035320972060	7495154107784889864	Protected	Powers/Blueprints/PetItemSummonPower.blueprint
9386877702699752085	3235957449290292789	None	Entity/Keywords/MobKeywords/AchievementPvPIceGolemMelee.blueprint
9393643020633182979	15794517006877789253	None	AI/Misc/AIEntityAttributes/HasKeyword.blueprint
9395828427201253536	9595959161697014334	Protected	Powers/Blueprints/Keywords/Leap.blueprint
9395982843659096072	15674152462220600901	None	Property/Info/PvPUpgradesTemp.blueprint
9396674951664244050	10866381560441555359	Protected	Powers/Blueprints/Keywords/NinjaMysticSpec.blueprint
9402007744210212787	13521698931220292721	Protected	Powers/Blueprints/Keywords/MagikLifeTapCondition.blueprint
9402952920141273936	7627694654582297107	Protected	Entity/Items/Affixes/PetTech/Unique/AffixPetTechUniqueBase.blueprint
9408059871892869519	10100779507775768076	None	Entity/Keywords/MobKeywords/Robot.blueprint
9416005755643499248	5941347919274968634	None	AI/Misc/BehaviorContexts/DelayContext.blueprint
9423146729652752489	1971663783882460180	None	Property/Mixin/CombatLevelProp.blueprint
9425425829859171291	4754524166476013211	Protected	Powers/Blueprints/Keywords/MistressofMagmaSurturPowerLock.blueprint
9429071505321691989	2893711719430751696	None	Property/Info/Proc.blueprint
9432199142532585072	2132990917314807259	None	DRAG/RegionGenerators/SequenceRegionGenerator.blueprint
9435151190001326783	6147610563260326996	Protected	Entity/Items/Medals/MedalBlueprints/Boss/ZZZModokMedalCH8.blueprint
9438248004124742400	6305324394428171788	None	Metagame/Blueprints/MetaGameStateMode.blueprint
9441165505660129702	14232627436315610131	None	AI/Misc/AIEntityAttributes/IsMelee.blueprint
9444170843719734804	3661134405795382810	None	Property/Mixin/AIThrowPowerPickupLengthProp.blueprint
9447916975340721965	10093506899783452173	None	Property/Info/DamagePctVulnerabilityVsPowerKwd.blueprint
9448491188966003904	18065612125646554677	None	Metagame/Blueprints/ScoreTableSchemaEntry.blueprint
9451703661514200355	18099807571304975317	None	Property/Info/RestrictedToPlayerGuidParty.blueprint
9452995738312316266	9068103162659803748	None	Property/Info/PendingTeleportPartyMemberId.blueprint
9454977274058511989	11041535177295401711	None	Entity/Keywords/MobKeywords/DangerRoomGeneral.blueprint
9458308553711687248	3438810729775383460	Protected	Powers/Blueprints/Keywords/Cupcake3StackGroup.blueprint
9458383355824641947	15775455451164452051	None	Property/Mixin/UICraftingIngredientSlotEntityId.blueprint
9459577809298986120	8911684706256815614	None	Property/Info/InteractableDestroyDelayMS.blueprint
9468608959626157832	9295078917608310278	Protected	Powers/Blueprints/ConditionPowers/AllianceOverrideTgtRstrctdPower.blueprint
9482389672845579259	10968778578414937225	None	Property/Info/UICursorHoverSlotOwnerId.blueprint
9484580032397578993	18423434518249801218	None	Property/Mixin/PetDamagePctBonusProp.blueprint
9489115581841019455	4874525952755896910	None	Eval/Constants/LoadProtoRefAlliance.blueprint
9490358948987871026	1192125197558288979	Protected	Powers/Blueprints/ConditionPowers/DotTargetRestrictRecurCostPower.blueprint
9490939016365215436	14271952544731825632	None	UI/Tooltips/TooltipSection.blueprint
9498222495504799045	13525329783049895473	Protected	Powers/Blueprints/Keywords/TeamSHIELDBoost.blueprint
9502801603944846366	5211516765153070053	None	Property/Info/SkillshotReflectFromAngle.blueprint
9503085810937042107	18226727266666612237	Protected	Property/Mixin/VendorLastRefreshTimeProp.blueprint
9503175011841674306	11022851651368520749	Protected	Entity/Items/Gems/Gem.blueprint
9503451294450324340	8276480334605853871	None	Property/Mixin/UIFocusControllerIndex.blueprint
9505263187572823230	14238245455216249819	None	Property/Mixin/PvPOutgoingDamageMultProp.blueprint
9507546413010851972	13558528414918446053	None	Property/Mixin/BewareOfTiger/MissileAlwaysCollides.blueprint
9507663860421827963	11398288177757645270	Protected	Powers/Blueprints/Keywords/HeroSpecific/Ultron/CleanseGammaSpec.blueprint
9512408824752705716	6893968146219022222	None	Entity/Keywords/MagikLimboDemon.blueprint
9514141345884999901	7134876838031205575	Protected	Property/Info/AvatarVanityTitle.blueprint
9515367091755815415	14917947864069703130	None	Property/Info/EntSelActPowerCancel.blueprint
9515531589920297747	622273600269978634	Protected	Powers/Blueprints/Keywords/HealthPack.blueprint
9518382503498814308	7317958093740901883	None	Entity/Items/Affixes/LeveledAffixEntry.blueprint
9525105015113848589	1133381779403048470	None	Mods/Blueprints/ModDisableByMissionRequirement.blueprint
9537052785813825468	11325052310087089356	Protected	Entity/Items/Medals/MedalBlueprints/Endgame/AchievementMedallions/MedallionofTheCollector.blueprint
9540772998329996620	10056488795398738555	None	Property/Mixin/RespawnHotspotOverrideProp.blueprint
9548138923170205575	518214306655708345	None	Entity/Keywords/MagikNastirh.blueprint
9550201606201478707	10148343494914545916	None	Property/Info/RegionAffix.blueprint
9551823779839677169	925289754897221121	None	Property/Info/MissileBlockingHotspot.blueprint
9556654646105742015	14243373544649393685	Protected	Powers/Blueprints/ConditionPowers/DamageConversionPower.blueprint
9557214698721318987	13731137219496840285	None	ScoringEvents/Events/ScoringEventAchievementScore.blueprint
9561877777421244045	771314905353882641	None	Property/Info/NavigationInfluenceBeforeMoving.blueprint
9561904481638749279	801653497829198879	None	Property/Info/BlockDamageReductionPctMod.blueprint
9574075147897279656	13532500870152719328	None	Eval/Curves/LoadCurveHealthEndAdvancement.blueprint
9578740603029556797	15800569565005220943	None	Property/Info/BlockAlways.blueprint
9579311836612073416	18387722707022972445	None	Property/Mixin/CreatorEntityAssetRefCurrentProp.blueprint
9589918125375427259	8700745428363131141	None	Entity/Keywords/MobKeywords/XDefense.blueprint
9592458859080521295	8678873199297955275	None	Property/Mixin/KnockbackReverseTargetOriProp.blueprint
9594425211007471802	2739647030812812469	None	Entity/Keywords/MagikSmallDemon.blueprint
9606567218834181443	9970557267533759969	None	UI/Panels/UIWidgetPanel.blueprint
9609525398120504238	9190545645546374603	Protected	Powers/Blueprints/ConditionPowers/DamageOverTimeStunPower.blueprint
9615281617787427976	15158398739947594857	Protected	Entity/Items/Medals/MedalBlueprints/Unused/ZZPlaceholderMedal.blueprint
9616177605541303880	12233522812999904354	None	ScoringEvents/Events/ScoringEventRegionEnter.blueprint
9617244227442250348	7941616476352351201	None	Entity/Keywords/MobKeywords/Snowman.blueprint
9619159626513192340	8324763299057108440	None	Metagame/MetaState/MetaStateMissionActivate.blueprint
9620409636856271912	612825415188097808	None	Property/Mixin/UICraftingRecipeEntityId.blueprint
9621651382131429499	7580805672693401060	Protected	Powers/Blueprints/TauntAiPower.blueprint
9624892595435743528	7247678182223909516	None	AI/ProceduralAI/Blueprints/Profiles/Overrides/MissionOverrides/ProceProfRunToExitAndDespawn.blueprint
9627410179881505787	15122143660564614224	None	Property/Mixin/CritRatingBonusMultProp.blueprint
9629549248343642662	5170879078924355089	Protected	Powers/Blueprints/PreInteractPower.blueprint
9629584050456891941	14859972458557670939	None	Property/Info/InformsHitInfoToAlly.blueprint
9632133623999107375	7831037652896318990	None	Property/Info/AIInteractEntityId.blueprint
9632149236253595244	6241799098466642960	None	Entity/Keywords/MobKeywords/GangMemberElectro.blueprint
9633660193023598249	18149270370451785224	None	Populations/Blueprints/EntitySelector/EntityActionTimelineScript.blueprint
9636270576647539854	13111078777644985066	None	Entity/Keywords/Magik.blueprint
9636296499233758710	9169547668175527912	Protected	Entity/Items/Armor/Blueprints/ScarletWitch/ArmorScarletWitchCape.blueprint
9636737492305710751	3927837224658077141	None	Property/Info/Untargetable.blueprint
9638607537963535917	12246268375334061534	None	Regions/RegionAccessCheck.blueprint
9638989947585502092	4406598816679342797	Protected	Entity/Items/Armor/Blueprints/Magneto/ArmorMagnetoBodysuit.blueprint
9646538125859361703	4361600751670258324	None	Entity/Keywords/MobKeywords/KravenBoss.blueprint
9649986611999610106	4173847091986701977	None	Entity/Keywords/MobKeywords/VenomSymbiote.blueprint
9650314499573292648	9737437631435448144	Protected	Entity/Items/Armor/Blueprints/KittyPryde/ArmorKittyPrydeBodysuit.blueprint
9652645919469537497	11211428509801645627	None	Regions/Cell.blueprint
9655270010618452436	6099186019663565203	Protected	Powers/Blueprints/Keywords/ScarletWitchIronMaidenBuff.blueprint
9656004160811309243	12388364751180860369	None	UI/MetaGame/Blueprints/UIWidgetEntityPropertyEntry.blueprint
9656446631695423389	17593392298680323220	None	ScoringEvents/Events/ScoringEventEntityInteract.blueprint
9661512885174605748	8617504291123835278	Protected	Powers/Blueprints/Keywords/LegionnaireFlameSweep.blueprint
9663791239817335161	12414257394487601805	Protected	Powers/Blueprints/Keywords/Weaken.blueprint
9666154216886637642	5876741131282679247	None	Property/Mixin/MovementSpeedIncrPctProp.blueprint
9669496064526389668	4591691808356566534	None	Entity/Respawn/RespawnHotspotAABB.blueprint
9670748140316398850	11915090453296627468	None	Entity/Keywords/MobKeywords/MoonstoneBoss.blueprint
9672851537537996409	8743702225052373507	None	Missions/Blueprints/Conditions/TeamUpIsActive.blueprint
9673086390207848003	18392949088143281184	Protected	Powers/Blueprints/ConditionPowers/MouseFollowDualConditionPower.blueprint
9685792720514914853	11715858718804424411	Protected	Entity/Items/Medals/MedalBlueprints/Boss/ElectroMedalCH8.blueprint
9693125737595539847	12836576027872398353	None	Property/Info/CastSpeedIncrPctTab.blueprint
9695909848307798804	9544349224508851716	None	Entity/Keywords/AvatarKeywords/Female.blueprint
9696917698442301335	10699773001031555211	None	Property/Mixin/UIFocusAvatar.blueprint
9698656391156866410	7959254996857392223	None	Populations/Blueprints/EntitySelector/EntitySelectorActionSet.blueprint
9707423201701205399	857990086969273193	Protected	Powers/Blueprints/Keywords/GambitBoBeatdown.blueprint
9707879361141085446	3408099477188709439	None	Property/Info/DamageAccumulationChangeBase.blueprint
9710761164662776808	5383514397119612429	None	AI/ProceduralAI/Blueprints/Profiles/Special/DrDoom/ProceduralProfileDrDoomPhase1.blueprint
9717031076858172526	8198438917132007064	None	Entity/Keywords/MobKeywords/ArclightBoss.blueprint
9719748224583538089	8688609369535033759	Protected	Powers/Blueprints/Keywords/SlowAoEDrainBuff.blueprint
9723512803823785874	11681025953037944269	None	Entity/Characters/Avatars/PlayerSlottableAbility.blueprint
9724915008346526641	3969642287496104979	None	Property/Info/DefensePenetrationPctKwd.blueprint
9725776502893647212	9511829904444232187	None	Property/Mixin/DamageRegionMobToPlayerProp.blueprint
9731357538013615469	16691006956774232557	None	Property/Info/TrackedRegionScoreDivByParty.blueprint
9739299006919414208	9713092773042390591	None	Property/Info/AINextSensoryUpdate.blueprint
9744341591214658212	10130524680460504135	None	Property/Info/LootCooldownTimeHours.blueprint
9745728908283287283	17047863999688220335	Protected	Entity/Items/TeamUps/Blueprints/TeamUpGearSlot4.blueprint
9746495452240286128	5151693694841261063	None	Property/Mixin/ItemAffixLevelProp.blueprint
9748352643306492295	12520824458904472544	Protected	Powers/Blueprints/Keywords/Flying.blueprint
9749989011334173958	14296612056575575567	None	Property/Info/ProcTargetsConditionCreator.blueprint
9751020296239456249	1445169762354334847	None	AI/ProceduralAI/Blueprints/Profiles/ProcProfRotatingTurretWithTarget.blueprint
9752751288154067825	18098136563059199041	None	Property/Mixin/ProcCasterOverrideProp.blueprint
9753241505509019946	16457335658005926462	None	Entity/Keywords/MobKeywords/Prop.blueprint
9753382653097284558	3146739439884633605	Protected	Entity/Items/Consumables/ConsumableMisc.blueprint
9754148384769709993	15545687588192060939	None	Missions/Blueprints/Conditions/ObjectiveComplete.blueprint
9754621139363634877	8759646680845978646	Protected	Powers/Blueprints/ConditionPowers/MvmtSpdModNoCollideSummonPower.blueprint
9756287927254719518	2476229920336971229	Protected	Powers/Blueprints/ConditionPowers/MvmtSpdModNoCollidePower.blueprint
9756895119177357212	10690891684779066889	None	Powers/Blueprints/PowerEvents/PowerEventContext.blueprint
9760234720498421660	1763165760076781717	None	Entity/Keywords/PunisherMine.blueprint
9769277673748961319	14267706806334326221	Protected	Loot/Cooldowns/Blueprints/LootCooldownChannelTime.blueprint
9773217182333344134	16883501500338021489	Protected	Powers/Blueprints/Keywords/OnslaughtLeftRightExclude.blueprint
9773984974756582139	17925716825272165494	None	Property/Info/UIFocusControllerIndex.blueprint
9805730238873015323	11563746015838283041	Protected	Powers/Blueprints/Keywords/ObeliskL3Beam.blueprint
9811987126591034747	15234277551189199845	None	Property/Mixin/DamageRatingBonusVsRankProp.blueprint
9812452034697237692	7758558579418729485	None	Property/Mixin/PowerContactPctWhenMoving.blueprint
9813070444993386682	1288368908368283138	None	UI/OfferingInventoryUIData/OfferingInventoryUIData.blueprint
9814109001606238965	6741561924807624150	Protected	Property/Mixin/AvatarTeamUpAgentProp.blueprint
9816417062829757652	15872116836942749535	None	Entity/Keywords/MobKeywords/ThanosRaidMob.blueprint
9817125840929363516	9657173916727315520	None	Property/Info/AIConditionTimerCompletionTime.blueprint
9820170230349568770	10102511944319378540	None	Powers/Blueprints/ConditionEffects/KnockdownResistEffect.blueprint
9823485816360867582	11826499282481595216	Protected	Powers/Blueprints/Keywords/DeadpoolMultiplayer.blueprint
9823879893549781791	2759051705265898852	None	Entity/Keywords/MobKeywords/Rescuable.blueprint
9823964950526303163	2613293720366375521	None	Entity/Keywords/ItemKeywords/TaskmastersFightingforLosers.blueprint
9826182700055863926	10936047063204589137	Protected	Powers/Blueprints/Keywords/AchievementPowerKeywords/ScarletWitchChaosMagic.blueprint
9832887387524045338	9594605221963182306	Protected	Entity/Items/Medals/MedalBlueprints/Boss/ElektraMedalCH3.blueprint
9843974066429890106	5654457319378257362	None	Property/Mixin/DamageProp.blueprint
9844378014612263333	14915877701259234289	None	Property/Mixin/ItemIsTradableProp.blueprint
9848156437490440552	8842542364063638982	Protected	Entity/Items/Armor/Blueprints/AntMan/ArmorAntManBoots.blueprint
9850217904082457361	13814414394618873351	None	Property/Info/AvatarPowerPointsBonus.blueprint
9852209817511990627	10261545266086020571	None	DRAG/AreaGenerators/SingleCellAreaGenerator.blueprint
9853750507015246870	13734144926183196161	None	Property/Info/AIProceduralNextFlankTime.blueprint
9857045776825653227	12609302526211851804	Protected	Powers/Blueprints/ConditionPowers/MesmerizePower.blueprint
9863472910259197427	6318238993319671565	Protected	Powers/Blueprints/Keywords/GambitKineticCard.blueprint
9864425383182341521	10644234866562893268	None	DRAG/AreaGenerators/RequiredCellRestrictSeg.blueprint
9867557694554968186	14734953197575079433	None	Entity/EntityFilter/ItemRarity.blueprint
9868853211810502215	178553334711323629	None	Entity/Items/DropRestrictions/Main/ItemParent.blueprint
9874366287721601757	15592365361489905169	Protected	Powers/Blueprints/ConditionPowers/AtkDmgSpdMvmtModPower.blueprint
9874767359738712111	11559803964867812882	Protected	Powers/Blueprints/Keywords/Ice.blueprint
9877038503969953176	11101258284056519881	Protected	Powers/Blueprints/Keywords/BlackCatUltimate.blueprint
9890937957863658515	11095002991224952982	Protected	Powers/Blueprints/Keywords/Unique355Tree1.blueprint
9891805233296248996	6868642507853012748	None	Property/Info/AICustomEntityId4.blueprint
9895493287466964566	4367884085311576352	None	ScoringEvents/Events/ScoringEventHoursPlayed.blueprint
9895957859266271447	5459674921611629176	Protected	Powers/Blueprints/Keywords/WinterSoldierTripleShot.blueprint
9896624258479627550	2410055791541945818	None	AI/ProceduralAI/Blueprints/Profiles/ProceduralProfileLOSRanged.blueprint
9899813520868971758	7452933466866648584	None	Property/Mixin/DamageOverTimeVarianceProp.blueprint
9904908965501279256	11884025993156822489	Protected	Powers/Blueprints/ConditionPowers/NegStatusUsableCondPower.blueprint
9907373576106807886	16330087891114682772	Protected	Powers/Blueprints/Keywords/MagikDoT.blueprint
9917108898183386105	3444321179079751312	None	Entity/Keywords/ItemKeywords/HandOfDoom.blueprint
9919725257875658641	1346991191946954300	None	Entity/PowerEntities/Blueprints/HotspotResizing.blueprint
9921290648435431172	6630062257107051803	Protected	Powers/Blueprints/Keywords/TeamUpAwayBasePower.blueprint
9924075690223473199	17427847196225111550	None	Property/Info/AIDefeatedAtHealthPct.blueprint
9932942346348730523	10611260302467073549	None	Entity/Inventory/InventorySort/InventorySortAlpha.blueprint
9933543956460345703	14092296562626269921	Protected	Entity/Items/Armor/Blueprints/Hawkeye/ArmorHawkeyeBow.blueprint
9936502965852050799	15627215129778980304	None	Missions/Blueprints/IncrementalActionEntry.blueprint
9938243772280280551	5358072156204043279	None	Property/Info/DamagePctBonusForPowerKeyword.blueprint
9938946918205953374	11845578841862768149	Protected	Property/Mixin/LoginRewardReceivedDateProp.blueprint
9942517947711492166	11502294707521073407	None	Entity/Keywords/IronManPotion4.blueprint
9956519548591021308	12643213457665426957	Protected	Events/GlobalEvents/Blueprints/GlobalEventCriteriaItemCollect.blueprint
9956691954500768018	5578195768408475096	None	Property/Info/MetaGameStateForce.blueprint
9960168230937958655	11014462295541028993	Protected	Entity/Items/Medals/MedalBlueprints/Endgame/BatrocEGM.blueprint
9968951583931702203	13006437830435018820	Protected	Entity/Items/Medals/MedalBlueprints/Boss/GreenGoblinMedalCH0.blueprint
9972322438317875269	15563465535939675710	None	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileFrozenOrb.blueprint
9982086628980889676	317270545058760258	Protected	Powers/Blueprints/ConditionPowers/BlockBonusPower.blueprint
9982485666556810331	13831563584793085405	None	StoryStructure/Blueprints/DownloadChunk.blueprint
9985271315201136187	114929100856985589	Protected	Powers/Blueprints/Keywords/CWEventIMNickFury.blueprint
9991111478668890387	2725786013024586776	None	Property/Mixin/OpenMTXStoreProp.blueprint
9992135018702574518	18007453307705755143	None	Property/Info/AIAssistOverrideTargetId.blueprint
9993418601211630985	16156041434186519065	None	Property/Mixin/PowerPeriodicActivationProp.blueprint
9996140692051141781	17243588334138370785	None	Entity/Items/TriggeredItemEventActions/ActionBlueprints/ItemActionResetMissions.blueprint
9996826038168065070	14306051432550172121	None	Property/Info/AINumHostileTargetsNearby.blueprint
10006499150227182500	9385469532247754207	None	Property/Mixin/DamageShieldPercentProp.blueprint
10011600190316943930	14729335757774665363	None	Entity/Keywords/ItemKeywords/AdvancedAIMRobotDispenser.blueprint
10014287372800497603	295425743225049176	Protected	Powers/Blueprints/Keywords/MysteriousConcoction2.blueprint
10017311418448090378	14965761818818584261	Protected	Powers/Blueprints/Keywords/Unique143Hothead.blueprint
10030520722525853929	4614145973489646873	Protected	Powers/Blueprints/Keywords/TeamCapPotion4StackGroup.blueprint
10038990322121316953	1680804341906747769	Protected	Powers/Blueprints/Keywords/ScarletWitchRavenousBinding.blueprint
10044500947908891575	9726406042018514446	None	Entity/EntityFilter/HasNegStatusEffect.blueprint
10045348775463621877	6941886771531810274	Protected	Property/Info/LegendaryMissionSuccCondCnt.blueprint
10049301597399422290	17267414143201707524	None	Property/Info/EnduranceCostChangePctKeywrd.blueprint
10059057197297505080	13151235927843474516	Protected	Powers/Blueprints/Keywords/AvatarSwap.blueprint
10059369139027842662	1172606395740654595	Protected	Property/Mixin/AvatarSpecializationPowerProp.blueprint
10062158820956181332	12945356725086461422	None	Eval/Other/IsDynamicCombatLevelEnabled.blueprint
10072421237747226819	5884460581421131001	Protected	Powers/Blueprints/Keywords/HumanTorchSummonFireDoT.blueprint
10089625638898569966	16522928835722021894	Protected	Powers/Blueprints/MovingChannelPower.blueprint
10098145085924906179	16918056130338752003	None	Populations/Blueprints/PopulationCluster.blueprint
10103220570650580558	10130159764209010238	None	Powers/Blueprints/ConditionEffects/ProcEffect.blueprint
10105560496450573242	9917517224404850829	None	Property/Info/DamageConversionForPower.blueprint
10107056499377378621	12635369932807082739	None	Entity/Keywords/MobKeywords/SpidermanClone.blueprint
10110792498581606472	15740448251809696779	None	Property/Info/DamageBonusArmor.blueprint
10111907925398919258	18014561126391088646	Protected	Powers/Blueprints/ConditionPowers/WeakenSlowPower.blueprint
10115564211928503897	985303131066402312	None	Property/Mixin/DamageBonusReservoirExclusive.blueprint
10117260537943297731	2842255468661900794	None	Property/Info/Throwability.blueprint
10128469783389279197	5993120265611644007	None	Property/Mixin/SuperCritDamageMultProp.blueprint
10134616298526872641	11180440912609946440	None	Entity/Keywords/DoctorStrangeProjection.blueprint
10136840406373702255	218669917477032167	Protected	Entity/Items/Armor/Blueprints/Iceman/ArmorIcemanIceArmor.blueprint
10137922358844071228	8068474388236499255	Protected	Entity/Items/Armor/Blueprints/Spiderman/ArmorSpidermanBodysuit.blueprint
10140435757094081951	16554198621488875064	None	DRAG/RegionGenerators/StaticRegionGenerator.blueprint
10147295525091022463	7646421433737955769	Protected	Powers/Blueprints/Keywords/JackOLanternDrDoom.blueprint
10147563846370857877	10654765336098899412	None	Missions/Blueprints/Actions/EntityKill.blueprint
10147977946354948403	3765091642398485116	Protected	Powers/Blueprints/Keywords/GShopOdinBoostStackGroup.blueprint
10165067357282832904	10780701648704511594	None	Entity/Keywords/MobKeywords/NZTOrb.blueprint
10165271155195843679	9142388307657164319	None	Property/Mixin/InformsHitInfoToAllyProp.blueprint
10170655430380164525	11627408071095551559	None	Property/Info/StatusResistByDurationPctKwd.blueprint
10171378979264206689	8373229711486485984	Protected	Property/Info/PowerCooldownStartTimePersistent.blueprint
10176588050954132731	13595531865510518527	Protected	Entity/Items/Armor/Blueprints/GreenGoblin/ArmorGreenGoblinBomb.blueprint
10178846742816889887	10825420608708026108	Protected	Powers/Blueprints/Keywords/KittyPrydeUltimateMissileEffect.blueprint
10178915693333451265	8653123981381469710	None	Property/Info/AILastPowerActivated.blueprint
10183269440264541604	6504106414070118249	Protected	Powers/Blueprints/Keywords/JackOLanternHood.blueprint
10185318811623954415	4954226779502152721	None	Loot/Cooldowns/Blueprints/LootCooldownVendorType.blueprint
10187446352451216578	14785722487854960064	Protected	Powers/Blueprints/Keywords/AchievementPowerKeywords/HumanTorchIgnitePassiveProc.blueprint
10191463897147051492	7802318933163968014	None	Property/Info/TauntersID.blueprint
10194083369639352864	13527380552610353688	Protected	Entity/Items/Medals/MedalBlueprints/Boss/MagnetoMedalCH6.blueprint
10197504372795252567	17955853403053753824	None	AI/ProceduralAI/Blueprints/Profiles/Special/ProceduralProfileMoleMan.blueprint
10200424638217653928	9169441005198312926	None	Property/Info/Invulnerable.blueprint
10205383571712447230	7286393228047025677	None	Property/Mixin/EvalRegisterFloatProp.blueprint
10206190297779279288	12752756426753050127	Protected	Powers/Blueprints/ConditionPowers/FearPower.blueprint
10212570098872228576	1141606588994623731	Protected	Entity/Items/Armor/Blueprints/Ultron/ArmorUltronArmament.blueprint
10213198665418676489	18075850600358287545	Protected	Powers/Blueprints/Keywords/WinterSoldierTripleShot2.blueprint
10222317913514053941	6798367664843195915	None	Property/Info/AIAssistedEntityID.blueprint
10225351843498692704	5991516336908142037	Protected	Property/Info/MissionCompleted.blueprint
10225873385893729830	18441261629381348486	None	Property/Mixin/DamageAccumScaleByPlayersProp.blueprint
10226089678751075820	18245953490204886547	None	Metagame/Factions/Faction.blueprint
10228025268289018546	2215011794923101828	Protected	Entity/Items/Medals/MedalBlueprints/Endgame/SauronMedalEG.blueprint
10228086335291857946	152905574107255522	Protected	Entity/Items/Armor/Blueprints/IronMan/ArmorIronManRepulsors.blueprint
10228264713677774720	11129285969267731501	Protected	Entity/Items/Armor/Blueprints/WinterSoldier/ArmorWinterSoldierBoots.blueprint
10229715020649994099	3661145499676247560	None	Entity/PowerEntities/Blueprints/HotspotNegating.blueprint
10230709092051915757	6633222366962845188	None	Entity/Components/Bounds/TriangleBounds.blueprint
10236911663556203136	10793663461776164326	None	Property/Mixin/AchievementScoreProp.blueprint
10245702170436506719	14025168421432593495	Protected	Powers/Blueprints/Keywords/WarMachineEMP.blueprint
10246349390081102386	1621560933499538446	None	Property/Mixin/LootTableSourceProp.blueprint
10246645101827988061	5966223639635494402	None	Populations/ListTypes/Elements/PopulationThemeInstance.blueprint
10251431762324427313	453610613830387165	None	Property/Mixin/NoEntityCollideProp.blueprint
